driver_index,lap,lap_c_flag,cp,is_sector,cp_time,position
7,37,0,20,False,1986.0315,9.0
7,37,0,21,False,1986.6695,9.0
7,37,0,22,False,1987.104,9.0
7,37,0,23,False,1988.0423,9.0
7,37,0,24,False,1989.1093,9.0
7,37,0,25,False,1989.8979,9.0
7,37,0,26,False,1990.4521,9.0
7,37,0,27,False,1990.9361,9.0
7,37,0,28,False,1991.4829,9.0
7,37,0,29,False,1992.024,9.0
7,37,0,30,False,1992.3926,9.0
7,37,0,31,False,1992.8579,9.0
7,37,0,32,False,1993.272,9.0
7,37,0,33,False,1993.8127,9.0
7,37,0,34,False,1994.5163,9.0
7,37,0,35,False,1995.096,9.0
7,37,0,36,True,1995.6036,9.0
7,37,0,37,False,1996.1765,9.0
7,37,0,38,False,1996.4252,9.0
7,37,0,39,False,1996.9751,9.0
7,37,0,40,False,1997.6122,9.0
7,37,0,41,False,1998.2702,9.0
7,37,0,42,False,1998.8908,9.0
7,37,0,43,False,1999.4165,9.0
7,37,0,44,False,1999.9921,9.0
7,37,0,45,False,2000.3517,9.0
7,37,0,46,False,2000.7117,9.0
7,37,0,47,False,2001.1495,9.0
7,37,0,48,False,2001.5454,9.0
7,37,0,49,False,2001.9259,9.0
7,37,0,50,False,2002.2952,9.0
7,37,0,51,False,2002.7812,9.0
7,37,0,52,False,2003.2568,9.0
7,37,0,53,False,2003.7418,9.0
7,37,0,54,False,2004.2182,9.0
7,37,0,55,False,2004.58,9.0
7,37,0,56,False,2004.9431,9.0
7,37,0,57,False,2005.5101,9.0
7,37,0,58,False,2005.7695,9.0
7,37,0,59,False,2006.0226,9.0
7,37,0,60,False,2006.2963,9.0
7,37,0,61,False,2006.5731,9.0
7,37,0,62,False,2006.9151,9.0
7,37,0,63,False,2007.2444,9.0
7,37,0,64,False,2007.4834,9.0
7,37,0,65,False,2007.7233,9.0
7,37,0,66,False,2007.9606,9.0
7,37,0,67,False,2008.205,9.0
7,37,0,68,False,2008.4711,9.0
7,37,0,69,True,2008.7869,9.0
7,37,0,70,False,2009.2301,9.0
7,37,0,71,False,2009.7403,9.0
7,37,0,72,False,2010.1265,9.0
7,37,0,73,False,2010.3893,9.0
7,37,0,74,False,2010.7297,9.0
7,37,0,75,False,2010.9974,9.0
7,37,0,76,False,2011.3711,9.0
7,37,0,77,False,2011.8206,9.0
7,37,0,78,False,2012.2683,9.0
7,37,0,79,False,2012.631,9.0
7,37,0,80,False,2012.9902,9.0
7,37,0,81,False,2013.4199,9.0
7,37,0,82,False,2013.8623,9.0
7,37,0,83,False,2014.1844,9.0
7,37,0,84,False,2014.5026,9.0
7,37,0,85,False,2014.8459,9.0
7,37,0,86,False,2015.238,9.0
7,37,0,87,False,2016.0231,9.0
7,37,0,88,False,2016.6302,9.0
7,37,0,89,False,2017.3289,9.0
7,37,0,90,False,2017.8763,9.0
7,37,0,91,False,2018.4383,9.0
7,37,0,92,False,2018.9064,9.0
7,37,0,93,False,2019.3427,9.0
7,37,0,94,False,2019.6954,9.0
7,37,0,95,False,2020.0322,9.0
7,37,0,96,False,2020.454,9.0
7,37,0,97,False,2020.8786,9.0
7,37,0,98,False,2021.5043,9.0
7,37,0,99,False,2021.9641,9.0
7,37,0,100,False,2022.5166,9.0
7,37,0,101,False,2023.3147,9.0
7,37,0,102,False,2023.9971,9.0
7,37,0,103,False,2024.7904,9.0
7,37,0,104,False,2025.138,9.0
7,37,0,105,False,2025.447,9.0
7,37,0,106,False,2025.8555,9.0
7,37,0,107,False,2026.2494,9.0
7,37,0,108,False,2026.9009,9.0
7,37,0,109,False,2027.4255,9.0
7,37,0,110,False,2027.876,9.0
7,37,0,111,False,2028.4165,9.0
7,37,0,112,False,2028.8863,9.0
7,37,0,113,False,2029.3229,9.0
7,37,0,114,False,2029.8141,9.0
7,37,0,115,False,2030.1541,9.0
7,38,0,0,True,2030.4014,9.0
7,38,0,1,False,2030.6787,9.0
7,38,0,2,False,2030.9485,9.0
7,38,0,3,False,2031.4778,9.0
7,38,0,4,False,2031.8868,9.0
7,38,0,5,False,2032.384,9.0
7,38,0,6,False,2033.2249,9.0
7,38,0,7,False,2033.541,9.0
7,38,0,8,False,2034.0943,9.0
7,38,0,9,False,2034.8804,9.0
7,38,0,10,False,2035.4536,9.0
7,38,0,11,False,2035.9765,9.0
7,38,0,12,False,2036.4833,9.0
7,38,0,13,False,2036.9438,9.0
7,38,0,14,False,2037.384,9.0
7,38,0,15,False,2037.6564,9.0
7,38,0,16,False,2037.9236,9.0
7,38,0,17,False,2038.4433,9.0
7,38,0,18,False,2038.9744,9.0
7,38,0,19,False,2039.5691,9.0
7,38,0,20,False,2040.0048,9.0
7,38,0,21,False,2040.6775,9.0
7,38,0,22,False,2041.1153,9.0
7,38,0,23,False,2042.0127,9.0
7,38,0,24,False,2043.0419,9.0
7,38,0,25,False,2043.7991,9.0
7,38,0,26,False,2044.3473,9.0
7,38,0,27,False,2044.8281,9.0
7,38,0,28,False,2045.3687,9.0
7,38,0,29,False,2045.9056,9.0
7,38,0,30,False,2046.2728,9.0
7,38,0,31,False,2046.735,9.0
7,38,0,32,False,2047.1466,9.0
7,38,0,33,False,2047.6839,9.0
7,38,0,34,False,2048.3823,9.0
7,38,0,35,False,2048.9656,9.0
7,38,0,36,True,2049.4875,9.0
7,38,0,37,False,2050.0889,9.0
7,38,0,38,False,2050.3335,9.0
7,38,0,39,False,2050.8616,9.0
7,38,0,40,False,2051.4708,9.0
7,38,0,41,False,2052.1068,9.0
7,38,0,42,False,2052.7391,9.0
7,38,0,43,False,2053.2749,9.0
7,38,0,44,False,2053.852,9.0
7,38,0,45,False,2054.2119,9.0
7,38,0,46,False,2054.5684,9.0
7,38,0,47,False,2055.0042,9.0
7,38,0,48,False,2055.3976,9.0
7,38,0,49,False,2055.776,9.0
7,38,0,50,False,2056.143,9.0
7,38,0,51,False,2056.6258,9.0
7,38,0,52,False,2057.0986,9.0
7,38,0,53,False,2057.5833,9.0
7,38,0,54,False,2058.0616,9.0
7,38,0,55,False,2058.4218,9.0
7,38,0,56,False,2058.7846,9.0
7,38,0,57,False,2059.3505,9.0
7,38,0,58,False,2059.6121,9.0
7,38,0,59,False,2059.8694,9.0
7,38,0,60,False,2060.1473,9.0
7,38,0,61,False,2060.4254,9.0
7,38,0,62,False,2060.7668,9.0
7,38,0,63,False,2061.0959,9.0
7,38,0,64,False,2061.3347,9.0
7,38,0,65,False,2061.5741,9.0
7,38,0,66,False,2061.8111,9.0
7,38,0,67,False,2062.0622,9.0
7,38,0,68,False,2062.3463,9.0
7,38,0,69,True,2062.6807,9.0
7,38,0,70,False,2063.1485,9.0
7,38,0,71,False,2063.685,9.0
7,38,0,72,False,2064.0857,9.0
7,38,0,73,False,2064.3642,9.0
7,38,0,74,False,2064.7294,9.0
7,38,0,75,False,2065.0157,9.0
7,38,0,76,False,2065.4134,9.0
7,38,0,77,False,2065.8949,9.0
7,38,0,78,False,2066.3687,9.0
7,38,0,79,False,2066.7478,9.0
7,38,0,80,False,2067.1245,9.0
7,38,0,81,False,2067.5721,9.0
7,38,0,82,False,2068.0294,9.0
7,38,0,83,False,2068.3628,9.0
7,38,0,84,False,2068.6913,9.0
7,38,0,85,False,2069.0485,9.0
7,38,0,86,False,2069.468,9.0
7,38,0,87,False,2070.3154,9.0
7,38,0,88,False,2070.9475,9.0
7,38,0,89,False,2071.6192,9.0
7,38,0,90,False,2072.1692,9.0
7,38,0,91,False,2072.7327,9.0
7,38,0,92,False,2073.2021,9.0
7,38,0,93,False,2073.6391,9.0
7,38,0,94,False,2073.9936,9.0
7,38,0,95,False,2074.3601,9.0
7,38,0,96,False,2074.8447,9.0
7,38,0,97,False,2075.285,9.0
7,38,0,98,False,2075.9022,9.0
7,38,0,99,False,2076.3383,9.0
7,38,0,100,False,2076.8741,9.0
7,38,0,101,False,2077.6341,9.0
7,38,0,102,False,2078.2691,9.0
7,38,0,103,False,2079.1037,9.0
7,38,0,104,False,2079.4666,9.0
7,38,0,105,False,2079.7882,9.0
7,38,0,106,False,2080.2098,9.0
7,38,0,107,False,2080.6102,9.0
7,38,0,108,False,2081.2712,9.0
7,38,0,109,False,2081.8051,9.0
7,38,0,110,False,2082.2608,9.0
7,38,0,111,False,2082.8069,9.0
7,38,0,112,False,2083.2813,9.0
7,38,0,113,False,2083.7211,9.0
7,38,0,114,False,2084.2157,9.0
7,38,0,115,False,2084.5581,9.0
7,39,1,0,True,2084.8068,9.0
7,39,1,1,False,2085.0858,9.0
7,39,1,2,False,2085.3569,9.0
7,39,1,3,False,2085.8888,9.0
7,39,1,4,False,2086.3004,9.0
7,39,1,5,False,2086.8064,9.0
7,39,1,6,False,2087.6475,9.0
7,39,1,7,False,2087.9609,9.0
7,39,1,8,False,2088.5082,9.0
7,39,1,9,False,2089.2826,9.0
7,39,1,10,False,2089.8482,9.0
7,39,1,11,False,2090.3698,9.0
7,39,1,12,False,2090.868,9.0
7,39,1,13,False,2091.3262,9.0
7,39,1,14,False,2091.7643,9.0
7,39,1,15,False,2092.0346,9.0
7,39,1,16,False,2092.3014,9.0
7,39,1,17,False,2092.8213,9.0
7,39,1,18,False,2093.3527,9.0
7,39,1,19,False,2093.9509,9.0
7,39,1,20,False,2094.374,9.0
7,39,1,21,False,2095.0235,9.0
7,39,1,22,False,2095.4856,9.0
7,39,1,23,False,2096.3797,9.0
7,39,1,24,False,2097.4372,9.0
7,39,1,25,False,2098.2622,9.0
7,39,1,26,False,2098.826,9.0
7,39,1,27,False,2099.3182,9.0
7,39,1,28,False,2099.8711,9.0
7,39,1,29,False,2100.4198,9.0
7,39,1,30,False,2100.7935,9.0
7,39,1,31,False,2101.2621,9.0
7,39,1,32,False,2101.6806,9.0
7,39,1,33,False,2102.2159,9.0
7,39,1,34,False,2102.9206,9.0
7,39,1,35,False,2103.5024,9.0
7,39,1,36,True,2104.0009,9.0
7,39,1,37,False,2104.5588,9.0
7,39,1,38,False,2104.7871,9.0
7,39,1,39,False,2105.3625,9.0
7,39,1,40,False,2106.0228,9.0
7,39,1,41,False,2106.6893,9.0
7,39,1,42,False,2107.3248,9.0
7,39,1,43,False,2107.8567,9.0
7,39,1,44,False,2108.4309,9.0
7,39,1,45,False,2108.7879,9.0
7,39,1,46,False,2109.144,9.0
7,39,1,47,False,2109.5803,9.0
7,39,1,48,False,2109.9732,9.0
7,39,1,49,False,2110.353,9.0
7,39,1,50,False,2110.7217,9.0
7,39,1,51,False,2111.2114,9.0
7,39,1,52,False,2111.6916,9.0
7,39,1,53,False,2112.1767,9.0
7,39,1,54,False,2112.6551,9.0
7,39,1,55,False,2113.0157,9.0
7,39,1,56,False,2113.3791,9.0
7,39,1,57,False,2113.9429,9.0
7,39,1,58,False,2114.2032,9.0
7,39,1,59,False,2114.4652,9.0
7,39,1,60,False,2114.7634,9.0
7,39,1,61,False,2115.0631,9.0
7,39,1,62,False,2115.4277,9.0
7,39,1,63,False,2115.7777,9.0
7,39,1,64,False,2116.0289,9.0
7,39,1,65,False,2116.2797,9.0
7,39,1,66,False,2116.5292,9.0
7,39,1,67,False,2116.787,9.0
7,39,1,68,False,2117.0602,9.0
7,39,1,69,True,2117.3671,9.0
7,39,1,70,False,2117.7995,9.0
7,39,1,71,False,2118.3357,9.0
7,39,1,72,False,2118.7469,9.0
7,39,1,73,False,2119.0285,9.0
7,39,1,74,False,2119.388,9.0
7,39,1,75,False,2119.6697,9.0
7,39,1,76,False,2120.0646,9.0
7,39,1,77,False,2120.5325,9.0
7,39,1,78,False,2120.993,9.0
7,39,1,79,False,2121.3786,9.0
7,39,1,80,False,2121.7617,9.0
7,39,1,81,False,2122.2092,9.0
7,39,1,82,False,2122.6642,9.0
7,39,1,83,False,2122.9953,9.0
7,39,1,84,False,2123.3225,9.0
7,39,1,85,False,2123.703,9.0
7,39,1,86,False,2124.1309,9.0
7,39,1,87,False,2125.0301,9.0
7,39,1,88,False,2125.7303,9.0
7,39,1,89,False,2126.3793,9.0
7,39,1,90,False,2126.8912,9.0
7,39,1,91,False,2127.433,9.0
7,39,1,92,False,2127.8834,9.0
7,39,1,93,False,2128.3072,9.0
7,39,1,94,False,2128.6519,9.0
7,39,1,95,False,2128.9935,9.0
7,39,1,96,False,2129.4587,9.0
7,39,1,97,False,2129.9168,9.0
7,39,1,98,False,2130.5512,9.0
7,39,1,99,False,2130.9715,9.0
7,39,1,100,False,2131.4514,9.0
7,39,1,101,False,2132.2561,9.0
7,39,1,102,False,2132.8999,9.0
7,39,1,103,False,2133.6668,9.0
7,39,1,104,False,2134.019,9.0
7,39,1,105,False,2134.3363,9.0
7,39,1,106,False,2134.7549,9.0
7,39,1,107,False,2135.1588,9.0
7,39,1,108,False,2135.8163,9.0
7,39,1,109,False,2136.3473,9.0
7,39,1,110,False,2136.8007,9.0
7,39,1,111,False,2137.3447,9.0
7,39,1,112,False,2137.8173,9.0
7,39,1,113,False,2138.2559,9.0
7,39,1,114,False,2138.7494,9.0
7,39,1,115,False,2139.0909,9.0
7,40,0,0,True,2139.3392,9.0
7,40,0,1,False,2139.6177,9.0
7,40,0,2,False,2139.8884,9.0
7,40,0,3,False,2140.4197,9.0
7,40,0,4,False,2140.8337,9.0
7,40,0,5,False,2141.3254,9.0
7,40,0,6,False,2142.2185,9.0
7,40,0,7,False,2142.5423,9.0
7,40,0,8,False,2143.0667,9.0
7,40,0,9,False,2143.7972,9.0
7,40,0,10,False,2144.3159,9.0
7,40,0,11,False,2144.8377,9.0
7,40,0,12,False,2145.3308,9.0
7,40,0,13,False,2145.7885,9.0
7,40,0,14,False,2146.2292,9.0
7,40,0,15,False,2146.5024,9.0
7,40,0,16,False,2146.7696,9.0
7,40,0,17,False,2147.2898,9.0
7,40,0,18,False,2147.8236,9.0
7,40,0,19,False,2148.4263,9.0
7,40,0,20,False,2148.8955,9.0
7,40,0,21,False,2149.6226,9.0
7,40,0,22,False,2150.0748,9.0
7,40,0,23,False,2150.9253,9.0
7,40,0,24,False,2151.9675,9.0
7,40,0,25,False,2152.7847,9.0
7,40,0,26,False,2153.3464,9.0
7,40,0,27,False,2153.8349,9.0
7,40,0,28,False,2154.3836,9.0
7,40,0,29,False,2154.9245,9.0
7,40,0,30,False,2155.2982,9.0
7,40,0,31,False,2155.7686,9.0
7,40,0,32,False,2156.185,9.0
7,40,0,33,False,2156.7289,9.0
7,40,0,34,False,2157.4329,9.0
7,40,0,35,False,2158.0201,9.0
7,40,0,36,True,2158.5228,9.0
7,40,0,37,False,2159.12,9.0
7,40,0,38,False,2159.35,9.0
7,40,0,39,False,2159.8932,9.0
7,40,0,40,False,2160.5439,9.0
7,40,0,41,False,2161.195,9.0
7,40,0,42,False,2161.8294,9.0
7,40,0,43,False,2162.359,9.0
7,40,0,44,False,2162.933,9.0
7,40,0,45,False,2163.29,9.0
7,40,0,46,False,2163.6506,9.0
7,40,0,47,False,2164.0898,9.0
7,40,0,48,False,2164.4857,9.0
7,40,0,49,False,2164.866,9.0
7,40,0,50,False,2165.2331,9.0
7,40,0,51,False,2165.7153,9.0
7,40,0,52,False,2166.19,9.0
7,40,0,53,False,2166.6762,9.0
7,40,0,54,False,2167.154,9.0
7,40,0,55,False,2167.5173,9.0
7,40,0,56,False,2167.8814,9.0
7,40,0,57,False,2168.4516,9.0
7,40,0,58,False,2168.713,9.0
7,40,0,59,False,2168.9682,9.0
7,40,0,60,False,2169.2446,9.0
7,40,0,61,False,2169.5225,9.0
7,40,0,62,False,2169.866,9.0
7,40,0,63,False,2170.1969,9.0
7,40,0,64,False,2170.4371,9.0
7,40,0,65,False,2170.6775,9.0
7,40,0,66,False,2170.9157,9.0
7,40,0,67,False,2171.1672,9.0
7,40,0,68,False,2171.4481,9.0
7,40,0,69,True,2171.7731,9.0
7,40,0,70,False,2172.2176,9.0
7,40,0,71,False,2172.7442,9.0
7,40,0,72,False,2173.1468,9.0
7,40,0,73,False,2173.4284,9.0
7,40,0,74,False,2173.7939,9.0
7,40,0,75,False,2174.0735,9.0
7,40,0,76,False,2174.4609,9.0
7,40,0,77,False,2174.9296,9.0
7,40,0,78,False,2175.3999,9.0
7,40,0,79,False,2175.7717,9.0
7,40,0,80,False,2176.1374,9.0
7,40,0,81,False,2176.5757,9.0
7,40,0,82,False,2177.0237,9.0
7,40,0,83,False,2177.3532,9.0
7,40,0,84,False,2177.6781,9.0
7,40,0,85,False,2178.0299,9.0
7,40,0,86,False,2178.4365,9.0
7,40,0,87,False,2179.2703,9.0
7,40,0,88,False,2179.8416,9.0
7,40,0,89,False,2180.5612,9.0
7,40,0,90,False,2181.1078,9.0
7,40,0,91,False,2181.6773,9.0
7,40,0,92,False,2182.1467,9.0
7,40,0,93,False,2182.5838,9.0
7,40,0,94,False,2182.9349,9.0
7,40,0,95,False,2183.2713,9.0
7,40,0,96,False,2183.7252,9.0
7,40,0,97,False,2184.1903,9.0
7,40,0,98,False,2184.8186,9.0
7,40,0,99,False,2185.2726,9.0
7,40,0,100,False,2185.801,9.0
7,40,0,101,False,2186.6573,9.0
7,40,0,102,False,2187.3872,9.0
7,40,0,103,False,2188.2152,9.0
7,40,0,104,False,2188.5367,9.0
7,40,0,105,False,2188.8027,9.0
7,40,0,106,False,2189.1436,9.0
7,40,0,107,False,2189.4022,9.0
7,40,0,108,False,2190.0883,9.0
7,40,0,109,False,2190.6933,9.0
7,40,0,110,False,2191.3812,9.0
7,40,0,111,False,2192.6168,9.0
7,40,0,112,False,2193.8231,9.0
7,40,0,113,False,2194.9601,9.0
7,40,0,114,False,2196.3195,12.0
7,40,0,115,False,2201.8592,12.0
7,41,3,0,True,2203.1192,12.0
7,41,3,1,False,2204.167,12.0
7,41,3,2,False,2205.0861,12.0
7,41,3,3,False,2206.5921,12.0
7,41,3,4,False,2207.4448,12.0
7,41,3,5,False,2208.1932,12.0
7,41,3,6,False,2209.4774,13.0
7,41,3,7,False,2209.8874,13.0
7,41,3,8,False,2210.5162,13.0
7,41,3,9,False,2211.3546,13.0
7,41,3,10,False,2211.9137,13.0
7,41,3,11,False,2212.4682,13.0
7,41,3,12,False,2212.9842,13.0
7,41,3,13,False,2213.4587,13.0
7,41,3,14,False,2213.9117,13.0
7,41,3,15,False,2214.1907,13.0
7,41,3,16,False,2214.464,13.0
7,41,3,17,False,2214.9929,13.0
7,41,3,18,False,2215.5293,13.0
7,41,3,19,False,2216.1277,13.0
7,41,3,20,False,2216.5505,13.0
7,41,3,21,False,2217.202,13.0
7,41,3,22,False,2217.6253,13.0
7,41,3,23,False,2218.5241,13.0
7,41,3,24,False,2219.5893,13.0
7,41,3,25,False,2220.3683,13.0
7,41,3,26,False,2220.9266,13.0
7,41,3,27,False,2221.4138,13.0
7,41,3,28,False,2221.9617,13.0
7,41,3,29,False,2222.5017,13.0
7,41,3,30,False,2222.8683,13.0
7,41,3,31,False,2223.3294,13.0
7,41,3,32,False,2223.739,13.0
7,41,3,33,False,2224.2696,13.0
7,41,3,34,False,2225.0088,13.0
7,41,3,35,False,2225.6581,13.0
7,41,3,36,True,2226.187,13.0
7,41,3,37,False,2226.7975,13.0
7,41,3,38,False,2227.0498,13.0
7,41,3,39,False,2227.5816,13.0
7,41,3,40,False,2228.209,13.0
7,41,3,41,False,2228.842,13.0
7,41,3,42,False,2229.4639,13.0
7,41,3,43,False,2229.9865,13.0
7,41,3,44,False,2230.5496,13.0
7,41,3,45,False,2230.8928,12.0
7,41,3,46,False,2231.2351,12.0
7,41,3,47,False,2231.666,12.0
7,41,3,48,False,2232.0524,12.0
7,41,3,49,False,2232.4242,12.0
7,41,3,50,False,2232.7862,12.0
7,41,3,51,False,2233.2628,12.0
7,41,3,52,False,2233.7299,12.0
7,41,3,53,False,2234.2081,12.0
7,41,3,54,False,2234.6806,12.0
7,41,3,55,False,2235.0376,12.0
7,41,3,56,False,2235.3969,12.0
7,41,3,57,False,2235.9554,12.0
7,41,3,58,False,2236.2124,12.0
7,41,3,59,False,2236.4654,12.0
7,41,3,60,False,2236.7404,12.0
7,41,3,61,False,2237.0174,12.0
7,41,3,62,False,2237.3551,12.0
7,41,3,63,False,2237.6809,12.0
7,41,3,64,False,2237.914,12.0
7,41,3,65,False,2238.1487,12.0
7,41,3,66,False,2238.3833,12.0
7,41,3,67,False,2238.6313,12.0
7,41,3,68,False,2238.8917,12.0
7,41,3,69,True,2239.1878,12.0
7,41,3,70,False,2239.6402,12.0
7,41,3,71,False,2240.1875,12.0
7,41,3,72,False,2240.5919,12.0
7,41,3,73,False,2240.8604,12.0
7,41,3,74,False,2241.2052,12.0
7,41,3,75,False,2241.4761,12.0
7,41,3,76,False,2241.8576,12.0
7,41,3,77,False,2242.312,12.0
7,41,3,78,False,2242.7608,12.0
7,41,3,79,False,2243.1304,12.0
7,41,3,80,False,2243.4979,12.0
7,41,3,81,False,2243.9307,12.0
7,41,3,82,False,2244.3733,12.0
7,41,3,83,False,2244.697,12.0
7,41,3,84,False,2245.0164,12.0
7,41,3,85,False,2245.3629,12.0
7,41,3,86,False,2245.7621,12.0
7,41,3,87,False,2246.5914,12.0
7,41,3,88,False,2247.1802,12.0
7,41,3,89,False,2247.8382,12.0
7,41,3,90,False,2248.3754,12.0
7,41,3,91,False,2248.9253,12.0
7,41,3,92,False,2249.386,12.0
7,41,3,93,False,2249.8159,12.0
7,41,3,94,False,2250.1664,12.0
7,41,3,95,False,2250.5303,12.0
7,41,3,96,False,2250.9958,12.0
7,41,3,97,False,2251.4135,12.0
7,41,3,98,False,2252.0006,12.0
7,41,3,99,False,2252.3905,12.0
7,41,3,100,False,2252.8348,12.0
7,41,3,101,False,2253.5464,12.0
7,41,3,102,False,2254.2889,12.0
7,41,3,103,False,2255.105,12.0
7,41,3,104,False,2255.4723,12.0
7,41,3,105,False,2255.7757,12.0
7,41,3,106,False,2256.1586,12.0
7,41,3,107,False,2256.5076,12.0
7,41,3,108,False,2257.1397,12.0
7,41,3,109,False,2257.6584,12.0
7,41,3,110,False,2258.1008,12.0
7,41,3,111,False,2258.6327,12.0
7,41,3,112,False,2259.0965,12.0
7,41,3,113,False,2259.5263,12.0
7,41,3,114,False,2260.011,12.0
7,41,3,115,False,2260.3475,12.0
7,42,0,0,True,2260.5916,12.0
7,42,0,1,False,2260.8655,12.0
7,42,0,2,False,2261.1321,12.0
7,42,0,3,False,2261.6552,11.0
7,42,0,4,False,2262.0537,11.0
7,42,0,5,False,2262.5103,11.0
7,42,0,6,False,2263.3191,11.0
7,42,0,7,False,2263.6403,11.0
7,42,0,8,False,2264.1683,11.0
7,42,0,9,False,2264.9585,11.0
7,42,0,10,False,2265.5337,11.0
7,42,0,11,False,2266.0644,11.0
7,42,0,12,False,2266.5658,11.0
7,42,0,13,False,2267.0283,11.0
7,42,0,14,False,2267.4705,11.0
7,42,0,15,False,2267.7437,11.0
7,42,0,16,False,2268.0113,11.0
7,42,0,17,False,2268.532,11.0
7,42,0,18,False,2269.063,11.0
7,42,0,19,False,2269.6337,11.0
7,42,0,20,False,2270.0692,11.0
7,42,0,21,False,2270.6779,11.0
7,42,0,22,False,2271.0634,11.0
7,42,0,23,False,2272.004,11.0
7,42,0,24,False,2273.0447,11.0
7,42,0,25,False,2273.813,11.0
7,42,0,26,False,2274.3526,11.0
7,42,0,27,False,2274.8258,11.0
7,42,0,28,False,2275.3624,11.0
7,42,0,29,False,2275.8963,11.0
7,42,0,30,False,2276.2605,11.0
7,42,0,31,False,2276.7183,11.0
7,42,0,32,False,2277.1266,11.0
7,42,0,33,False,2277.663,11.0
7,42,0,34,False,2278.3595,11.0
7,42,0,35,False,2278.929,11.0
7,42,0,36,True,2279.4122,11.0
7,42,0,37,False,2279.9815,11.0
7,42,0,38,False,2280.2109,11.0
7,42,0,39,False,2280.7274,11.0
7,42,0,40,False,2281.3298,11.0
7,42,0,41,False,2281.9576,11.0
7,42,0,42,False,2282.5696,11.0
7,42,0,43,False,2283.0869,11.0
7,42,0,44,False,2283.6483,11.0
7,42,0,45,False,2283.9984,11.0
7,42,0,46,False,2284.3525,11.0
7,42,0,47,False,2284.7827,11.0
7,42,0,48,False,2285.1722,11.0
7,42,0,49,False,2285.547,11.0
7,42,0,50,False,2285.9102,11.0
7,42,0,51,False,2286.3922,11.0
7,42,0,52,False,2286.8626,11.0
7,42,0,53,False,2287.3411,11.0
7,42,0,54,False,2287.8121,11.0
7,42,0,55,False,2288.1682,11.0
7,42,0,56,False,2288.5262,11.0
7,42,0,57,False,2289.0851,11.0
7,42,0,58,False,2289.3421,11.0
7,42,0,59,False,2289.5919,11.0
7,42,0,60,False,2289.8588,11.0
7,42,0,61,False,2290.1291,11.0
7,42,0,62,False,2290.4671,11.0
7,42,0,63,False,2290.7919,11.0
7,42,0,64,False,2291.0273,11.0
7,42,0,65,False,2291.2629,11.0
7,42,0,66,False,2291.4957,11.0
7,42,0,67,False,2291.7364,11.0
7,42,0,68,False,2291.9965,11.0
7,42,0,69,True,2292.3017,11.0
7,42,0,70,False,2292.7816,11.0
7,42,0,71,False,2293.359,11.0
7,42,0,72,False,2293.7717,11.0
7,42,0,73,False,2294.046,11.0
7,42,0,74,False,2294.4002,11.0
7,42,0,75,False,2294.6749,11.0
7,42,0,76,False,2295.0614,11.0
7,42,0,77,False,2295.5201,11.0
7,42,0,78,False,2295.9732,11.0
7,42,0,79,False,2296.3515,11.0
7,42,0,80,False,2296.7249,11.0
7,42,0,81,False,2297.1648,11.0
7,42,0,82,False,2297.6155,11.0
7,42,0,83,False,2297.9415,11.0
7,42,0,84,False,2298.2632,11.0
7,42,0,85,False,2298.6117,11.0
7,42,0,86,False,2299.0216,11.0
7,42,0,87,False,2299.8688,11.0
7,42,0,88,False,2300.4575,11.0
7,42,0,89,False,2301.1428,11.0
7,42,0,90,False,2301.6892,11.0
7,42,0,91,False,2302.2474,11.0
7,42,0,92,False,2302.7136,11.0
7,42,0,93,False,2303.1473,11.0
7,42,0,94,False,2303.5004,11.0
7,42,0,95,False,2303.8707,11.0
7,42,0,96,False,2304.3415,11.0
7,42,0,97,False,2304.7591,11.0
7,42,0,98,False,2305.3471,11.0
7,42,0,99,False,2305.7437,11.0
7,42,0,100,False,2306.2261,11.0
7,42,0,101,False,2306.9268,11.0
7,42,0,102,False,2307.5774,11.0
7,42,0,103,False,2308.4113,11.0
7,42,0,104,False,2308.7735,11.0
7,42,0,105,False,2309.0797,11.0
7,42,0,106,False,2309.4715,11.0
7,42,0,107,False,2309.8305,11.0
7,42,0,108,False,2310.467,11.0
7,42,0,109,False,2310.9875,11.0
7,42,0,110,False,2311.4323,11.0
7,42,0,111,False,2311.9663,11.0
7,42,0,112,False,2312.4307,11.0
7,42,0,113,False,2312.8626,11.0
7,42,0,114,False,2313.3483,11.0
7,42,0,115,False,2313.6849,11.0
7,43,0,0,True,2313.9295,11.0
7,43,0,1,False,2314.2039,11.0
7,43,0,2,False,2314.4707,11.0
7,43,0,3,False,2314.9946,11.0
7,43,0,4,False,2315.3954,11.0
7,43,0,5,False,2315.8627,11.0
7,43,0,6,False,2316.7003,11.0
7,43,0,7,False,2317.0308,11.0
7,43,0,8,False,2317.5809,11.0
7,43,0,9,False,2318.3895,11.0
7,43,0,10,False,2318.9601,11.0
7,43,0,11,False,2319.4952,11.0
7,43,0,12,False,2319.9991,11.0
7,43,0,13,False,2320.4635,11.0
7,43,0,14,False,2320.9078,11.0
7,43,0,15,False,2321.182,11.0
7,43,0,16,False,2321.4506,11.0
7,43,0,17,False,2321.9731,11.0
7,43,0,18,False,2322.5053,11.0
7,43,0,19,False,2323.0645,11.0
7,43,0,20,False,2323.4776,11.0
7,43,0,21,False,2324.0826,11.0
7,43,0,22,False,2324.4324,11.0
7,43,0,23,False,2325.4119,11.0
7,43,0,24,False,2326.467,11.0
7,43,0,25,False,2327.3523,11.0
