driver_id,time_start,time_end,lap,tire_compound_start,tire_wear_start,tire_wear_end,tire_perc_start,tire_perc_end,fuel_used_start,fuel_used_end,fuel_perc_start,fuel_perc_end,hit_points_start,hit_points_end,is_inlap,is_outlap,tire_perc_avg,fuel_perc_avg,hit_points_avg,fuel_used,tire_used,lap_time,position_start,position_end
15,6634597,7172623.0,13,2,716689.0,775971.0,69.89713541666667,67.40713205645162,0.0,0.0,0.0,0.0,10000,10000.0,False,False,68.65213373655914,0.0,10000.0,0.0,59282.0,53.8026,11,11
16,6678005,7225787.0,13,1,740699.0,800442.0,58.51820116487455,55.172379032258064,0.0,0.0,0.0,0.0,10000,10000.0,False,False,56.84529009856631,0.0,10000.0,0.0,59743.0,54.7782,15,15
17,6665106,7201429.0,13,2,764500.0,822308.0,67.88894489247312,65.46085349462365,0.0,0.0,0.0,0.0,10000,10000.0,False,False,66.67489919354838,0.0,10000.0,0.0,57808.0,53.6323,13,13
18,6676739,7217712.0,13,1,734571.0,795038.0,58.861391129032256,55.47502240143369,0.0,0.0,0.0,0.0,10000,10000.0,False,False,57.16820676523297,0.0,10000.0,0.0,60467.0,54.0973,14,14
19,6763922,7313576.0,13,2,702120.0,761386.0,70.50907258064515,68.01974126344086,0.0,0.0,0.0,0.0,10000,10000.0,False,False,69.26440692204301,0.0,10000.0,0.0,59266.0,54.9654,18,18
0,7107732,7648361.0,14,1,807873.0,869157.0,54.756216397849464,51.32409274193549,0.0,0.0,0.0,0.0,10000,10000.0,False,False,53.04015456989248,0.0,10000.0,0.0,61284.0,54.0629,6,6
1,7021639,7572031.0,14,1,788925.0,847084.0,55.81737231182796,52.56025985663083,0.0,0.0,0.0,0.0,10000,10000.0,False,False,54.188816084229394,0.0,10000.0,0.0,58159.0,55.0392,1,1
2,7117254,7651958.0,14,2,792163.0,852774.0,66.72702452956989,64.18119959677419,0.0,0.0,0.0,0.0,10000,10000.0,False,False,65.45411206317203,0.0,10000.0,0.0,60611.0,53.4704,8,8
3,7046207,7583249.0,14,1,803404.0,864271.0,55.00649641577061,51.597726254480285,0.0,0.0,0.0,0.0,10000,10000.0,False,False,53.302111335125446,0.0,10000.0,0.0,60867.0,53.7042,3,3
4,7099231,7634125.0,14,1,801941.0,863550.0,55.0884296594982,51.63810483870967,0.0,0.0,0.0,0.0,10000,10000.0,False,False,53.36326724910394,0.0,10000.0,0.0,61609.0,53.4894,4,4
5,7103928,7639839.0,14,1,806652.0,872944.0,54.824596774193544,51.11200716845878,0.0,0.0,0.0,0.0,10000,10000.0,False,False,52.96830197132616,0.0,10000.0,0.0,66292.0,53.5911,5,5
6,7043740,7578523.0,14,1,783533.0,844480.0,56.11934363799283,52.70609318996416,0.0,0.0,0.0,0.0,10000,10000.0,False,False,54.412718413978496,0.0,10000.0,0.0,60947.0,53.4783,2,2
7,7138638,7681771.0,14,1,747406.0,804828.0,58.14258512544803,54.92674731182795,0.0,0.0,0.0,0.0,10000,10000.0,False,False,56.534666218637994,0.0,10000.0,0.0,57422.0,54.3133,9,9
8,7176235,7746471.0,14,1,838418.0,907843.0,53.04558691756272,49.15753808243728,0.0,0.0,0.0,0.0,10000,10000.0,False,False,51.1015625,0.0,10000.0,0.0,69425.0,57.0236,12,13
9,7111441,7649517.0,14,2,797172.0,860774.0,66.51663306451613,63.84517809139785,0.0,0.0,0.0,0.0,10000,10000.0,False,False,65.18090557795699,0.0,10000.0,0.0,63602.0,53.8076,7,7
10,7405766,7962783.0,14,1,813848.0,876181.0,54.42159498207885,50.930723566308245,0.0,0.0,0.0,0.0,10000,10000.0,False,False,52.67615927419355,0.0,10000.0,0.0,62333.0,55.7017,19,19
11,7238465,7781197.0,14,2,851234.0,918800.0,64.24588373655914,61.40793010752688,0.0,0.0,0.0,0.0,10000,10000.0,False,False,62.82690692204301,0.0,10000.0,0.0,67566.0,54.2732,17,16
12,7587019,8133359.0,14,1,826794.0,894730.0,53.69657258064516,49.89191308243728,0.0,0.0,0.0,0.0,10000,10000.0,False,False,51.79424283154122,0.0,10000.0,0.0,67936.0,54.634,20,20
13,7233403,7782665.0,14,1,788378.0,845874.0,55.848006272401435,52.62802419354839,0.0,0.0,0.0,0.0,10000,10000.0,False,False,54.23801523297492,0.0,10000.0,0.0,57496.0,54.9262,16,17
14,7157955,7691404.0,14,1,819444.0,882971.0,54.108198924731184,50.55045922939068,0.0,0.0,0.0,0.0,10000,10000.0,False,False,52.32932907706093,0.0,10000.0,0.0,63527.0,53.3449,10,10
15,7172623,7709055.0,14,2,775971.0,837445.0,67.40713205645162,64.82505880376344,0.0,0.0,0.0,0.0,10000,10000.0,False,False,66.11609543010752,0.0,10000.0,0.0,61474.0,53.6432,11,11
16,7225787,7767495.0,14,1,800442.0,864604.0,55.172379032258064,51.5790770609319,0.0,0.0,0.0,0.0,10000,10000.0,False,False,53.375728046594986,0.0,10000.0,0.0,64162.0,54.1708,15,15
17,7201429,7741821.0,14,2,822308.0,882325.0,65.46085349462365,62.93997815860215,0.0,0.0,0.0,0.0,10000,10000.0,False,False,64.2004158266129,0.0,10000.0,0.0,60017.0,54.0392,13,12
18,7217712,7764181.0,14,1,795038.0,855570.0,55.47502240143369,52.085013440860216,0.0,0.0,0.0,0.0,10000,10000.0,False,False,53.78001792114695,0.0,10000.0,0.0,60532.0,54.6469,14,14
19,7313576,7867598.0,14,2,761386.0,819165.0,68.01974126344086,65.59286794354838,0.0,0.0,0.0,0.0,10000,10000.0,False,False,66.80630460349462,0.0,10000.0,0.0,57779.0,55.4022,18,18
0,7648361,8281521.0,15,1,869157.0,935964.0,51.32409274193549,47.582661290322584,0.0,0.0,0.0,0.0,10000,10000.0,True,False,49.45337701612904,0.0,10000.0,0.0,66807.0,63.316,6,11
1,7572031,8107184.0,15,1,847084.0,909936.0,52.56025985663083,49.04032258064516,0.0,0.0,0.0,0.0,10000,10000.0,False,False,50.800291218637994,0.0,10000.0,0.0,62852.0,53.5153,1,1
2,7651958,8190576.0,15,2,852774.0,916544.0,64.18119959677419,61.502688172043015,0.0,0.0,0.0,0.0,10000,10000.0,False,False,62.84194388440861,0.0,10000.0,0.0,63770.0,53.8618,8,3
3,7583249,8209625.0,15,1,864271.0,927264.0,51.597726254480285,48.06989247311828,0.0,0.0,0.0,0.0,10000,10000.0,True,False,49.83380936379928,0.0,10000.0,0.0,62993.0,62.6376,3,6
4,7634125,8263667.0,15,1,863550.0,927715.0,51.63810483870967,48.04463485663082,0.0,0.0,0.0,0.0,10000,10000.0,True,False,49.84136984767025,0.0,10000.0,0.0,64165.0,62.9542,4,10
5,7639839,8180019.0,15,1,872944.0,936493.0,51.11200716845878,47.55303539426523,0.0,0.0,0.0,0.0,10000,10000.0,False,False,49.332521281362006,0.0,10000.0,0.0,63549.0,54.018,5,2
6,7578523,8201417.0,15,1,844480.0,905609.0,52.70609318996416,49.28265008960574,0.0,0.0,0.0,0.0,10000,10000.0,True,False,50.994371639784944,0.0,10000.0,0.0,61129.0,62.2894,2,5
7,7681771,8221565.0,15,1,804828.0,864290.0,54.92674731182795,51.59666218637993,0.0,0.0,0.0,0.0,10000,10000.0,False,False,53.26170474910394,0.0,10000.0,0.0,59462.0,53.9794,9,7
8,7746471,8290773.0,15,1,907843.0,970493.0,49.15753808243728,45.648913530465954,0.0,0.0,0.0,0.0,10000,10000.0,False,False,47.403225806451616,0.0,10000.0,0.0,62650.0,54.4302,13,13
9,7649517,8196704.0,15,2,860774.0,923017.0,63.84517809139785,61.230804771505376,0.0,0.0,0.0,0.0,10000,10000.0,False,False,62.537991431451616,0.0,10000.0,0.0,62243.0,54.7187,7,4
10,7962783,8535202.0,15,1,876181.0,942371.0,50.930723566308245,47.223846326164875,0.0,0.0,0.0,0.0,10000,10000.0,False,False,49.07728494623656,0.0,10000.0,0.0,66190.0,57.2419,19,19
11,7781197,8324801.0,15,2,918800.0,982516.0,61.40793010752688,58.73168682795699,0.0,0.0,0.0,0.0,10000,10000.0,False,False,60.069808467741936,0.0,10000.0,0.0,63716.0,54.3604,16,16
12,8133359,8783240.0,15,1,894730.0,974893.0,49.89191308243728,45.40249775985663,0.0,0.0,0.0,0.0,10000,10000.0,False,False,47.64720542114695,0.0,10000.0,0.0,80163.0,64.9881,20,20
13,7782665,8331049.0,15,1,845874.0,904450.0,52.62802419354839,49.3475582437276,0.0,0.0,0.0,0.0,10000,10000.0,False,False,50.987791218637994,0.0,10000.0,0.0,58576.0,54.8384,17,17
14,7691404,8232025.0,15,1,882971.0,948639.0,50.55045922939068,46.872815860215056,0.0,0.0,0.0,0.0,10000,10000.0,False,False,48.71163754480287,0.0,10000.0,0.0,65668.0,54.0621,10,8
15,7709055,8244433.0,15,2,837445.0,899819.0,64.82505880376344,62.20518313172043,0.0,0.0,0.0,0.0,10000,10000.0,False,False,63.515120967741936,0.0,10000.0,0.0,62374.0,53.5378,11,9
16,7767495,8321837.0,15,1,864604.0,930260.0,51.5790770609319,47.90210573476702,0.0,0.0,0.0,0.0,10000,10000.0,False,False,49.74059139784946,0.0,10000.0,0.0,65656.0,55.4342,15,14
17,7741821,8289304.0,15,2,882325.0,940631.0,62.93997815860215,60.49096942204301,0.0,0.0,0.0,0.0,10000,10000.0,False,False,61.71547379032258,0.0,10000.0,0.0,58306.0,54.7483,12,12
18,7764181,8322561.0,15,1,855570.0,915803.0,52.085013440860216,48.71174955197133,0.0,0.0,0.0,0.0,10000,10000.0,False,False,50.39838149641577,0.0,10000.0,0.0,60233.0,55.838,14,15
19,7867598,8420307.0,15,2,819165.0,876578.0,65.59286794354838,63.18136760752688,0.0,0.0,0.0,0.0,10000,10000.0,False,False,64.38711777553763,0.0,10000.0,0.0,57413.0,55.2709,18,18
0,8281521,8879530.0,16,2,0.0,56819.0,100.0,97.61344926075269,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.80672463037635,0.0,10000.0,0.0,56819.0,59.8009,11,14
1,8107184,8643888.0,16,1,909936.0,970298.0,49.04032258064516,45.65983422939068,0.0,0.0,0.0,0.0,10000,10000.0,False,False,47.350078405017925,0.0,10000.0,0.0,60362.0,53.6704,1,1
2,8190576,8732115.0,16,2,916544.0,979332.0,61.502688172043015,58.865423387096776,0.0,0.0,0.0,0.0,10000,10000.0,False,False,60.184055779569896,0.0,10000.0,0.0,62788.0,54.1539,3,2
3,8209625,8776106.0,16,1,0.0,60497.0,100.0,96.61195116487455,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.30597558243727,0.0,10000.0,0.0,60497.0,56.6481,6,6
4,8263667,8836156.0,16,1,0.0,58201.0,100.0,96.74053539426524,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.37026769713262,0.0,10000.0,0.0,58201.0,57.2489,10,11
5,8180019,8814014.0,16,1,936493.0,997663.0,47.55303539426523,44.12729614695341,0.0,0.0,0.0,0.0,10000,10000.0,True,False,45.84016577060932,0.0,10000.0,0.0,61170.0,63.3995,2,9
6,8201417,8778235.0,16,2,0.0,56484.0,100.0,97.62752016129032,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.81376008064515,0.0,10000.0,0.0,56484.0,57.6818,5,7
7,8221565,8766400.0,16,1,864290.0,921100.0,51.59666218637993,48.415098566308245,0.0,0.0,0.0,0.0,10000,10000.0,False,False,50.00588037634409,0.0,10000.0,0.0,56810.0,54.4835,7,4
8,8290773,8878769.0,16,1,970493.0,1035779.0,45.648913530465954,41.99266353046595,0.0,0.0,0.0,0.0,10000,10000.0,True,False,43.82078853046595,0.0,10000.0,0.0,65286.0,58.7996,13,13
9,8196704,8741890.0,16,2,923017.0,985095.0,61.230804771505376,58.62336189516129,0.0,0.0,0.0,0.0,10000,10000.0,False,False,59.92708333333333,0.0,10000.0,0.0,62078.0,54.5186,4,3
10,8535202,9202367.0,16,1,942371.0,1002491.0,47.223846326164875,43.85691084229391,0.0,0.0,0.0,0.0,10000,10000.0,True,False,45.54037858422939,0.0,10000.0,0.0,60120.0,66.7165,19,19
11,8324801,8880769.0,16,2,982516.0,1046115.0,58.73168682795699,56.060357862903224,0.0,0.0,0.0,0.0,10000,10000.0,False,False,57.39602234543011,0.0,10000.0,0.0,63599.0,55.5968,16,15
12,8783240,9376595.0,16,1,974893.0,1045604.0,45.40249775985663,41.44242831541219,0.0,0.0,0.0,0.0,10000,10000.0,False,False,43.42246303763441,0.0,10000.0,0.0,70711.0,59.3355,20,20
13,8331049,8881805.0,16,1,904450.0,965647.0,49.3475582437276,45.920306899641574,0.0,0.0,0.0,0.0,10000,10000.0,False,False,47.63393257168458,0.0,10000.0,0.0,61197.0,55.0756,17,16
14,8232025,8772583.0,16,1,948639.0,1011494.0,46.872815860215056,43.352710573476706,0.0,0.0,0.0,0.0,10000,10000.0,False,False,45.11276321684588,0.0,10000.0,0.0,62855.0,54.0558,8,5
15,8244433,8789396.0,16,2,899819.0,960112.0,62.20518313172043,59.67271505376344,0.0,0.0,0.0,0.0,10000,10000.0,False,False,60.938949092741936,0.0,10000.0,0.0,60293.0,54.4963,9,8
16,8321837,8958141.0,16,1,930260.0,990332.0,47.90210573476702,44.53785842293907,0.0,0.0,0.0,0.0,10000,10000.0,True,False,46.21998207885304,0.0,10000.0,0.0,60072.0,63.6304,14,17
17,8289304,8835509.0,16,2,940631.0,1003443.0,60.49096942204301,57.85269657258065,0.0,0.0,0.0,0.0,10000,10000.0,False,False,59.171832997311824,0.0,10000.0,0.0,62812.0,54.6205,12,10
18,8322561,8872483.0,16,1,915803.0,979095.0,48.71174955197133,45.16717069892473,0.0,0.0,0.0,0.0,10000,10000.0,False,False,46.93946012544803,0.0,10000.0,0.0,63292.0,54.9922,15,12
19,8420307,8969496.0,16,2,876578.0,932968.0,63.18136760752688,60.812836021505376,0.0,0.0,0.0,0.0,10000,10000.0,False,False,61.99710181451613,0.0,10000.0,0.0,56390.0,54.9189,18,18
0,8879530,9418532.0,17,2,56819.0,117070.0,97.61344926075269,95.08274529569893,0.0,0.0,0.0,0.0,10000,10000.0,False,False,96.34809727822581,0.0,10000.0,0.0,60251.0,53.9002,14,13
1,8643888,9267577.0,17,1,970298.0,1030835.0,45.65983422939068,42.26954525089606,0.0,0.0,0.0,0.0,10000,10000.0,True,False,43.96468974014337,0.0,10000.0,0.0,60537.0,62.3689,1,2
2,8732115,9264786.0,17,2,979332.0,1043067.0,58.865423387096776,56.188382056451616,0.0,0.0,0.0,0.0,10000,10000.0,False,False,57.52690272177419,0.0,10000.0,0.0,63735.0,53.2671,2,1
3,8776106,9310734.0,17,1,60497.0,120760.0,96.61195116487455,93.23700716845877,0.0,0.0,0.0,0.0,10000,10000.0,False,False,94.92447916666666,0.0,10000.0,0.0,60263.0,53.4628,6,5
4,8836156,9373990.0,17,1,58201.0,118671.0,96.74053539426524,93.35399865591398,0.0,0.0,0.0,0.0,10000,10000.0,False,False,95.04726702508961,0.0,10000.0,0.0,60470.0,53.7834,11,9
5,8814014,9388812.0,17,2,0.0,58919.0,100.0,97.52524361559139,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.7626218077957,0.0,10000.0,0.0,58919.0,57.4798,9,11
6,8778235,9318633.0,17,2,56484.0,114827.0,97.62752016129032,95.17695732526882,0.0,0.0,0.0,0.0,10000,10000.0,False,False,96.40223874327957,0.0,10000.0,0.0,58343.0,54.0398,7,7
7,8766400,9307677.0,17,1,921100.0,979245.0,48.415098566308245,45.15877016129032,0.0,0.0,0.0,0.0,10000,10000.0,False,False,46.78693436379928,0.0,10000.0,0.0,58145.0,54.1277,4,4
8,8878769,9538461.0,17,1,0.0,58883.0,100.0,97.52675571236558,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.76337785618279,0.0,10000.0,0.0,58883.0,65.9692,13,18
9,8741890,9272571.0,17,2,985095.0,1048398.0,58.62336189516129,55.96446572580645,0.0,0.0,0.0,0.0,10000,10000.0,False,False,57.29391381048387,0.0,10000.0,0.0,63303.0,53.0681,3,3
10,9202367,9785873.0,17,0,0.0,63163.0,100.0,93.6327620967742,0.0,0.0,0.0,0.0,10000,10000.0,False,True,96.8163810483871,0.0,10000.0,0.0,63163.0,58.3506,19,19
11,8880769,9440728.0,17,2,1046115.0,1105163.0,56.060357862903224,53.58018313172043,0.0,0.0,0.0,0.0,10000,10000.0,False,False,54.820270497311824,0.0,10000.0,0.0,59048.0,55.9959,15,15
12,9376595,10064256.0,17,1,1045604.0,1103282.0,41.44242831541219,38.212253584229394,0.0,0.0,0.0,0.0,10000,10000.0,True,False,39.827340949820794,0.0,10000.0,0.0,57678.0,68.7661,20,20
13,8881805,9435730.0,17,1,965647.0,1030129.0,45.920306899641574,42.30908378136201,0.0,0.0,0.0,0.0,10000,10000.0,False,False,44.1146953405018,0.0,10000.0,0.0,64482.0,55.3925,16,14
14,8772583,9317009.0,17,1,1011494.0,1073903.0,43.352710573476706,39.85758288530465,0.0,0.0,0.0,0.0,10000,10000.0,False,False,41.60514672939068,0.0,10000.0,0.0,62409.0,54.4426,5,6
15,8789396,9333319.0,17,2,960112.0,1021000.0,59.67271505376344,57.11525537634409,0.0,0.0,0.0,0.0,10000,10000.0,False,False,58.39398521505376,0.0,10000.0,0.0,60888.0,54.3923,8,8
16,8958141,9531308.0,17,2,0.0,59975.0,100.0,97.48088877688173,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.74044438844086,0.0,10000.0,0.0,59975.0,57.3167,17,17
17,8835509,9383047.0,17,2,1003443.0,1067802.0,57.85269657258065,55.14944556451613,0.0,0.0,0.0,0.0,10000,10000.0,False,False,56.501071068548384,0.0,10000.0,0.0,64359.0,54.7538,10,10
18,8872483,9417741.0,17,1,979095.0,1039551.0,45.16717069892473,41.78141801075269,0.0,0.0,0.0,0.0,10000,10000.0,False,False,43.474294354838705,0.0,10000.0,0.0,60456.0,54.5258,12,12
19,8969496,9522988.0,17,2,932968.0,995803.0,60.812836021505376,58.173597110215056,0.0,0.0,0.0,0.0,10000,10000.0,False,False,59.493216565860216,0.0,10000.0,0.0,62835.0,55.3492,18,16
0,9418532,9956235.0,18,2,117070.0,178078.0,95.08274529569893,92.52024529569893,0.0,0.0,0.0,0.0,10000,10000.0,False,False,93.80149529569893,0.0,10000.0,0.0,61008.0,53.7703,13,12
1,9267577,9840099.0,18,2,0.0,58824.0,100.0,97.52923387096774,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.76461693548387,0.0,10000.0,0.0,58824.0,57.2522,2,3
2,9264786,9796307.0,18,2,1043067.0,1105474.0,56.188382056451616,53.56712029569892,0.0,0.0,0.0,0.0,10000,10000.0,False,False,54.877751176075265,0.0,10000.0,0.0,62407.0,53.1521,1,1
3,9310734,9849277.0,18,1,120760.0,181687.0,93.23700716845877,89.8248767921147,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.53094198028674,0.0,10000.0,0.0,60927.0,53.8543,5,4
4,9373990,9902102.0,18,1,118671.0,179284.0,93.35399865591398,89.95945340501792,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.65672603046596,0.0,10000.0,0.0,60613.0,52.8112,9,8
5,9388812,9927936.0,18,2,58919.0,120591.0,97.52524361559139,94.93485383064517,0.0,0.0,0.0,0.0,10000,10000.0,False,False,96.23004872311827,0.0,10000.0,0.0,61672.0,53.9124,11,9
6,9318633,9863168.0,18,2,114827.0,179663.0,95.17695732526882,92.45367103494624,0.0,0.0,0.0,0.0,10000,10000.0,False,False,93.81531418010752,0.0,10000.0,0.0,64836.0,54.4535,7,6
7,9307677,9862011.0,18,1,979245.0,1043233.0,45.15877016129032,41.57521281362008,0.0,0.0,0.0,0.0,10000,10000.0,False,False,43.366991487455195,0.0,10000.0,0.0,63988.0,55.4334,4,5
8,9538461,10078056.0,18,2,58883.0,122764.0,97.52675571236558,94.84358198924731,0.0,0.0,0.0,0.0,10000,10000.0,False,False,96.18516885080645,0.0,10000.0,0.0,63881.0,53.9595,18,17
9,9272571,9813365.0,18,2,1048398.0,1112082.0,55.96446572580645,53.289566532258064,0.0,0.0,0.0,0.0,10000,10000.0,False,False,54.627016129032256,0.0,10000.0,0.0,63684.0,54.0794,3,2
10,9785873,10328605.0,18,0,63163.0,124993.0,93.6327620967742,87.39989919354838,0.0,0.0,0.0,0.0,10000,10000.0,False,False,90.51633064516129,0.0,10000.0,0.0,61830.0,54.2732,19,19
11,9440728,9984909.0,18,2,1105163.0,1166972.0,53.58018313172043,50.984038978494624,0.0,0.0,0.0,0.0,10000,10000.0,False,False,52.28211105510753,0.0,10000.0,0.0,61809.0,54.4181,15,14
12,10064256,10656873.0,18,0,0.0,58640.0,100.0,94.08870967741936,0.0,0.0,0.0,0.0,10000,10000.0,False,True,97.04435483870968,0.0,10000.0,0.0,58640.0,59.2617,20,20
13,9435730,10072415.0,18,1,1030129.0,1089380.0,42.30908378136201,38.99081541218637,0.0,0.0,0.0,0.0,10000,10000.0,True,False,40.64994959677419,0.0,10000.0,0.0,59251.0,63.6685,14,16
14,9317009,9955513.0,18,1,1073903.0,1134915.0,39.85758288530465,36.44069220430107,0.0,0.0,0.0,0.0,10000,10000.0,True,False,38.14913754480286,0.0,10000.0,0.0,61012.0,63.8504,6,11
15,9333319,9885336.0,18,2,1021000.0,1090595.0,57.11525537634409,54.19207829301075,0.0,0.0,0.0,0.0,10000,10000.0,False,False,55.65366683467742,0.0,10000.0,0.0,69595.0,55.2017,8,7
16,9531308,10071001.0,18,2,59975.0,121022.0,97.48088877688173,94.91675067204301,0.0,0.0,0.0,0.0,10000,10000.0,False,False,96.19881972446237,0.0,10000.0,0.0,61047.0,53.9693,17,15
17,9383047,9933686.0,18,2,1067802.0,1128378.0,55.14944556451613,52.605090725806456,0.0,0.0,0.0,0.0,10000,10000.0,False,False,53.877268145161295,0.0,10000.0,0.0,60576.0,55.0639,10,10
18,9417741,9969901.0,18,1,1039551.0,1100290.0,41.78141801075269,38.37981630824373,0.0,0.0,0.0,0.0,10000,10000.0,False,False,40.08061715949821,0.0,10000.0,0.0,60739.0,55.216,12,13
19,9522988,10091790.0,18,2,995803.0,1052949.0,58.173597110215056,55.77331149193549,0.0,0.0,0.0,0.0,10000,10000.0,False,False,56.97345430107527,0.0,10000.0,0.0,57146.0,56.8802,16,18
0,9956235,10488478.0,19,2,178078.0,238527.0,92.52024529569893,89.9812247983871,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.25073504704301,0.0,10000.0,0.0,60449.0,53.2243,12,11
1,9840099,10369295.0,19,2,58824.0,120763.0,97.52923387096774,94.92762936827957,0.0,0.0,0.0,0.0,10000,10000.0,False,False,96.22843161962365,0.0,10000.0,0.0,61939.0,52.9196,3,3
2,9796307,10334786.0,19,2,1105474.0,1167742.0,53.56712029569892,50.95169690860215,0.0,0.0,0.0,0.0,10000,10000.0,False,False,52.259408602150536,0.0,10000.0,0.0,62268.0,53.8479,1,1
3,9849277,10374047.0,19,1,181687.0,246809.0,89.8248767921147,86.17781137992831,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.0013440860215,0.0,10000.0,0.0,65122.0,52.477,4,4
4,9902102,10434986.0,19,1,179284.0,239887.0,89.95945340501792,86.56546818996415,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.26246079749103,0.0,10000.0,0.0,60603.0,53.2884,8,8
5,9927936,10455573.0,19,2,120591.0,182989.0,94.93485383064517,92.31397009408602,0.0,0.0,0.0,0.0,10000,10000.0,False,False,93.6244119623656,0.0,10000.0,0.0,62398.0,52.7637,9,9
6,9863168,10393337.0,19,2,179663.0,238039.0,92.45367103494624,90.00172211021506,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.22769657258064,0.0,10000.0,0.0,58376.0,53.0169,6,5
7,9862011,10414152.0,19,1,1043233.0,1098579.0,41.57521281362008,38.475638440860216,0.0,0.0,0.0,0.0,10000,10000.0,False,False,40.025425627240146,0.0,10000.0,0.0,55346.0,55.2141,5,6
8,10078056,10606120.0,19,2,122764.0,188760.0,94.84358198924731,92.07157258064517,0.0,0.0,0.0,0.0,10000,10000.0,False,False,93.45757728494624,0.0,10000.0,0.0,65996.0,52.8064,17,15
9,9813365,10355310.0,19,2,1112082.0,1173466.0,53.289566532258064,50.711273521505376,0.0,0.0,0.0,0.0,10000,10000.0,False,False,52.00042002688172,0.0,10000.0,0.0,61384.0,54.1945,2,2
10,10328605,10885899.0,19,0,124993.0,191516.0,87.39989919354838,80.69395161290322,0.0,0.0,0.0,0.0,10000,10000.0,False,False,84.0469254032258,0.0,10000.0,0.0,66523.0,55.7294,19,19
11,9984909,10529119.0,19,2,1166972.0,1233431.0,50.984038978494624,48.192582325268816,0.0,0.0,0.0,0.0,10000,10000.0,False,False,49.58831065188172,0.0,10000.0,0.0,66459.0,54.421,14,14
12,10656873,11268905.0,19,0,58640.0,134626.0,94.08870967741936,86.42883064516128,0.0,0.0,0.0,0.0,10000,10000.0,False,False,90.25877016129033,0.0,10000.0,0.0,75986.0,61.2032,20,20
13,10072415,10650383.0,19,0,0.0,54643.0,100.0,94.49163306451612,0.0,0.0,0.0,0.0,10000,10000.0,False,True,97.24581653225806,0.0,10000.0,0.0,54643.0,57.7968,16,17
14,9955513,10528106.0,19,0,0.0,59611.0,100.0,93.99082661290322,0.0,0.0,0.0,0.0,10000,10000.0,False,True,96.99541330645161,0.0,10000.0,0.0,59611.0,57.2593,11,13
15,9885336,10423325.0,19,2,1090595.0,1156164.0,54.19207829301075,51.438004032258064,0.0,0.0,0.0,0.0,10000,10000.0,False,False,52.81504116263441,0.0,10000.0,0.0,65569.0,53.7989,7,7
16,10071001,10609294.0,19,2,121022.0,183004.0,94.91675067204301,92.31334005376344,0.0,0.0,0.0,0.0,10000,10000.0,False,False,93.61504536290323,0.0,10000.0,0.0,61982.0,53.8293,15,16
17,9933686,10481487.0,19,2,1128378.0,1193872.0,52.605090725806456,49.854166666666664,0.0,0.0,0.0,0.0,10000,10000.0,False,False,51.22962869623656,0.0,10000.0,0.0,65494.0,54.7801,10,10
18,9969901,10518724.0,19,1,1100290.0,1162533.0,38.37981630824373,34.893985215053775,0.0,0.0,0.0,0.0,10000,10000.0,False,False,36.636900761648754,0.0,10000.0,0.0,62243.0,54.8823,13,12
19,10091790,10712163.0,19,2,1052949.0,1122426.0,55.77331149193549,52.855090725806456,0.0,0.0,0.0,0.0,10000,10000.0,False,False,54.314201108870975,0.0,10000.0,0.0,69477.0,62.0373,18,18
0,10488478,11086382.0,20,2,238527.0,300660.0,89.9812247983871,87.37147177419355,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.67634828629033,0.0,10000.0,0.0,62133.0,59.7904,11,13
1,10369295,10902666.0,20,2,120763.0,180256.0,94.92762936827957,92.42876344086021,0.0,0.0,0.0,0.0,10000,10000.0,False,False,93.67819640456989,0.0,10000.0,0.0,59493.0,53.3371,3,2
2,10334786,10960379.0,20,2,1167742.0,1228992.0,50.95169690860215,48.37903225806451,0.0,0.0,0.0,0.0,10000,10000.0,True,False,49.66536458333333,0.0,10000.0,0.0,61250.0,62.5593,1,5
3,10374047,10905665.0,20,1,246809.0,307489.0,86.17781137992831,82.77951388888889,0.0,0.0,0.0,0.0,10000,10000.0,False,False,84.47866263440861,0.0,10000.0,0.0,60680.0,53.1618,4,3
4,10434986,10977883.0,20,1,239887.0,300622.0,86.56546818996415,83.16409050179212,0.0,0.0,0.0,0.0,10000,10000.0,False,False,84.86477934587813,0.0,10000.0,0.0,60735.0,54.2897,8,7
5,10455573,10985677.0,20,2,182989.0,244876.0,92.31397009408602,89.7145497311828,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.0142599126344,0.0,10000.0,0.0,61887.0,53.0104,9,8
